Model Year,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Carline Class,Carline Class Desc,,,,,,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,,,,,,,,,,,,,,,,,,,,,,,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,Energy Storage DeviceIf Other,# Batteries,Battery Type Desc,Battery Type If Other,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,Regen Braking Type If Other,Regen Braking Wheels Source (Front Rear Both),Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,Motor Gen Type If Other,Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2021,19.2287,33.7286,23.8408,2700,1,Two Seaters,,,,,,19.2287,33.7286,23.8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/24/2020,27239,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE R AWD Convertible,,,,,,,24,,,3,3,,MJLXJ05.0FSM,3,,,,,,,,,,,,,,,,6000,571,369,481,,,,,,,
2021,19.2287,33.7286,23.8408,2700,1,Two Seaters,,,,,,19.2287,33.7286,23.8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/24/2020,27240,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE R AWD Coupe,,,,,,,24,,,3,3,,MJLXJ05.0FSM,3,,,,,,,,,,,,,,,,6000,571,369,481,,,,,,,
2021,22.7,36.1,27.2521,2300,1,Two Seaters,,,,,,22.7,36.1,27.2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/24/2020,27023,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-TYPE S AWD Convertible,,,,,,,27.4,,,4,4,,MJLXV03.0FSP,7,,,,,,,,,,,,,,,,4000,490,347,426,,,,,,,
2021,22.7,36.1,27.2521,2300,1,Two Seaters,,,,,,22.7,36.1,27.2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/24/2020,27022,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-TYPE S AWD Coupe,,,,,,,27.4,,,4,4,,MJLXV03.0FSP,7,,,,,,,,,,,,,,,,4000,490,347,426,,,,,,,
2021,23.9,37.8,28.6391,2200,1,Two Seaters,,,,,,23.9,37.8,28.6391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/24/2020,27021,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-TYPE S Convertible,,,,,,,28.8,,,4,4,,MJLXV03.0FSP,7,,,,,,,,,,,,,,,,3500,468,333,407,,,,,,,
2021,23.9,37.8,28.6391,2200,1,Two Seaters,,,,,,23.9,37.8,28.6391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/24/2020,27020,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-TYPE S Coupe,,,,,,,28.8,,,4,4,,MJLXV03.0FSP,7,,,,,,,,,,,,,,,,3500,468,333,407,,,,,,,
2021,10.0221,19.6837,12.8633,4900,1,Two Seaters,,,,,,10.0221,19.6837,12.8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,4900,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/13/2020,28541,,N,N,,,N,N,Engine Code: L541,Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,,,,,,,13,,,1,1,,MVGAV06.5LDR,1,,,,,,,,,,,,,,,,17000,1052,608,852,,,,,,,
2021,10.2529,19.7472,13.0836,4900,1,Two Seaters,,,,,,10.2529,19.7472,13.0836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,4900,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/13/2020,28542,,N,N,,,N,N,Engine Code: L541,Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,,,,,,,13.2,,,1,1,,MVGAV06.5LDR,1,,,,,,,,,,,,,,,,17000,1030,605,839,,,,,,,
2021,9.999,18.9393,12.6959,4900,1,Two Seaters,,,,,,9.999,18.9393,12.6959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,4900,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/26/2021,28936,,N,N,,,N,N,Engine Code: L541,Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400,Y,Yes,,,,,,,,12.8,,,1,1,,MVGAV06.5LDS,1,,,,,,,,,,,,,,,,17000,1060,632,867,,,,,,,
2021,9.999,18.9393,12.6959,4900,1,Two Seaters,,,,,,9.999,18.9393,12.6959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,4900,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/26/2021,28937,,N,N,,,N,N,Engine Code: L541,Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400,Y,Yes,,,,,,,,12.8,,,1,1,,MVGAV06.5LDS,1,,,,,,,,,,,,,,,,17000,1060,632,867,,,,,,,
2021,16,24.1141,18.855,3250,1,Two Seaters,,,,,,16,24.1141,18.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,3250,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/30/2020,27212,,N,N,,,N,N,Engine Code: DGFA,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19,,,2,2,,MVGAV05.2NDE,1,,,,,,,,,,,,,,,,8750,682,493,597,,,,,,,
2021,16,24.1517,18.8654,3250,1,Two Seaters,,,,,,16,24.1517,18.8654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,3250,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/30/2020,29002,,N,N,,,N,N,Engine Code: DGFA,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19,,,2,2,,MVGAV05.2NDE,1,,,,,,,,,,,,,,,,8750,681,492,596,,,,,,,
2021,16,24.1141,18.855,3250,1,Two Seaters,,,,,,16,24.1141,18.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,3250,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/30/2020,27213,,N,N,,,N,N,Engine Code: DGFA,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19,,,2,2,,MVGAV05.2NDE,1,,,,,,,,,,,,,,,,8750,682,493,597,,,,,,,
2021,16,24.1556,18.8664,3250,1,Two Seaters,,,,,,16,24.1556,18.8664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,3250,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/30/2020,27215,,N,N,,,N,N,Engine Code: DGFA,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19,,,2,2,,MVGAV05.2NDE,1,,,,,,,,,,,,,,,,8750,681,492,596,,,,,,,
2021,34.1,51.8,40.2961,1600,1,Two Seaters,,,,,,34.1,51.8,40.2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,12/17/2020,28410,,N,N,,,N,N,,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake and exhaust valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,GF-5 0W-20,N,No,,,,,,,,40.6,,,6,6,,MTKXV02.0FFA,3,,,,,,,,,,,,,,,,500,339,251,299,,,,,,,
2021,34,48.6,39.3148,1700,1,Two Seaters,,,,,,34,48.6,39.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,12/17/2020,28409,,N,N,,,N,N,,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake and exhaust valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,GF-5 0W-20,N,No,,,,,,,,39.6,,,6,6,,MTKXV02.0FFA,3,,,,,,,,,,,,,,,,1000,338,264,305,,,,,,,
2021,17.3207,24.818,20.0457,3050,1,Two Seaters,,,,,,17.3207,24.818,20.0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/2/2020,30439,,Y,N,,,N,N,,N,,Y,Variable Inlet Valve Timing by camshaft rotation offset.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,0W40,N,No,765LT Coupe,,,,,,,20.2,,,2,2,,MMLNV04.0M14,3,,,,,,,,,,,,,,,,7750,627,489,565,,,,,,,
2021,18.9343,29.8989,22.6765,2700,1,Two Seaters,,,,,,18.9343,29.8989,22.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,9/1/2020,30431,,Y,N,,,N,N,,N,,Y,Variable Inlet Valve Timing by camshaft rotation offset.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,0W40,N,No,720S Coupe,,,,,,,22.8,,,3,3,,MMLNV04.0M14,3,,,,,,,,,,,,,,,,6000,588,405,505,,,,,,,
2021,18.9343,29.8989,22.6765,2700,1,Two Seaters,,,,,,18.9343,29.8989,22.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,9/1/2020,30433,,Y,N,,,N,N,,N,,Y,Variable Inlet Valve Timing by camshaft rotation offset.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,0W40,N,No,720S Coupe LM,,,,,,,22.8,,,3,3,,MMLNV04.0M14,3,,,,,,,,,,,,,,,,6000,588,405,505,,,,,,,
2021,18.9343,29.8989,22.6765,2700,1,Two Seaters,,,,,,18.9343,29.8989,22.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,9/1/2020,30432,,Y,N,,,N,N,,N,,Y,Variable Inlet Valve Timing by camshaft rotation offset.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,0W40,N,No,720S Spider,,,,,,,22.8,,,3,3,,MMLNV04.0M14,3,,,,,,,,,,,,,,,,6000,588,405,505,,,,,,,
2021,19.2847,28.1687,22.4743,2700,1,Two Seaters,,,,,,19.2847,28.1687,22.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,11/2/2020,30440,,Y,N,,,N,N,,N,,Y,Variable Inlet Valve Timing by camshaft rotation offset.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,0W40,N,No,Elva,,,,,,,22.6,,,3,3,,MMLNV04.0M14,3,,,,,,,,,,,,,,,,6000,573,413,501,,,,,,,
2021,19.1,29.58,22.7227,2700,1,Two Seaters,,,,,,19.1,29.58,22.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Vehicle Specific 5-cycle label,9/1/2020,30430,,Y,N,,,N,N,,N,,Y,Variable Inlet Valve Timing by camshaft rotation offset.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,0W40,N,No,GT,,,,,,,23.5,,,3,3,,MMLNV04.0M22,6,,,,,,,,,,,,,,,,6000,587,401,504,,,,,,,
2021,18.6,27.4,21.7423,2850,1,Two Seaters,,,,,,18.6,27.4,21.7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/22/2020,28609,,,N,,,N,N,PEAK TORQUE BETWEEN 1700-5000 RPM (HP = 469) - GT Models/ PEAK TORQUE BETWEEN 1750-4500 RPM (HP = 469) - C-Class models,N,,Y,Allows timing of intake and exhaust valves to be changed while engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,,,,,,,,21.9,,,3,3,,MMBXV04.0U2A,3,,,,,,,,,,,,,,,,6750,592,448,527,,,,,,,
2021,18.3,27.1,21.4317,2850,1,Two Seaters,,,,,,18.3,27.1,21.4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/22/2020,28610,,,N,,,N,N,PEAK TORQUE BETWEEN 1700-5000 RPM (HP = 469) - GT Models/ PEAK TORQUE BETWEEN 1750-4500 RPM (HP = 469) - C-Class models,N,,Y,Allows timing of intake and exhaust valves to be changed while engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,,,,,,,,21.6,,,3,3,,MMBXV04.0U2A,3,,,,,,,,,,,,,,,,6750,599,453,533,,,,,,,
2021,18.6995,27.1499,21.7452,2850,1,Two Seaters,,,,,,18.6995,27.1499,21.7452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,2/1/2021,28917,,,N,,,N,N,Flat plane V-8 engine; PEAK TORQUE BETWEEN 2000-6000 RPM + MAXIMUM POWER OUTPUT BETWEEN 6700-6900 RPM,N,,Y,Allows timing of intake and exhaust valves to be changed while engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,,,,,,,,21.9,,,3,3,,MMBXV04.0U3A,3,,,,,,,,,,,,,,,,6750,590,454,528,,,,,,,
2021,18.3,26.9,21.3752,2850,1,Two Seaters,,,,,,18.3,26.9,21.3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/22/2020,28607,,,N,,,N,N,PEAK TORQUE BETWEEN 1900-5000 RPM (HP = 550),N,,Y,Allows timing of intake and exhaust valves to be changed while engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,,,,,,,,21.5,,,3,3,,MMBXV04.0U2A,3,,,,,,,,,,,,,,,,6750,599,456,534,,,,,,,
2021,18.4,27.1,21.507,2850,1,Two Seaters,,,,,,18.4,27.1,21.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/22/2020,28608,,,N,,,N,N,PEAK TORQUE BETWEEN 1900-5000 RPM (HP = 550),N,,Y,Allows timing of intake and exhaust valves to be changed while engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,,,,,,,,21.7,,,3,3,,MMBXV04.0U2A,3,,,,,,,,,,,,,,,,6750,597,452,531,,,,,,,
2021,17.7,27.1,20.9738,3050,1,Two Seaters,,,,,,17.7,27.1,20.9738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,11/22/2020,28611,,,N,,,N,N,PEAK TORQUE BETWEEN 1900-5000 RPM (HP = 577),N,,Y,Allows timing of intake and exhaust valves to be changed while engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,Y,Yes,,,,,,,,21.1,,,2,2,,MMBXV04.0U2A,3,,,,,,,,,,,,,,,,7750,620,453,545,,,,,,,
2021,22.5,36,27.0677,2450,1,Two Seaters,,,,,,22.5,36,27.0677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,1/1/2021,28657,,N,,,,N,N,,N,,Y,ECM controlled Oil pressure driven,Y,VVEL controlled Motor driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W-30,N,No,,,,,,,,27.3,,,4,4,,MNSXV03.7NAA,3,,,,,,,,,,,,,,,,4750,524,348,445,,,,,,,
2021,27.2,38.3,31.2794,2050,1,Two Seaters,,,,,,27.2,38.3,31.2794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,10/1/2020,28836,,,N,,,N,N,718 Boxster / 718 Cayman / 718 Boxster T / 718 Cayman T models,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,,,,,,,,31.5,,,5,5,,MPRXV02.5B82,3,,,,,,,,,,,,,,,,2750,414,328,375,,,,,,,
2021,25.4,37.2,29.6294,2200,1,Two Seaters,,,,,,25.4,37.2,29.6294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,10/1/2020,28833,,,N,,,N,N,718 Boxster / 718 Cayman / 718 Boxster T / 718 Cayman T models,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,,,,,,,,29.8,,,4,4,,MPRXV02.5B82,3,,,,,,,,,,,,,,,,3500,440,337,394,,,,,,,
2021,24.1,33.8,27.6739,2300,1,Two Seaters,,,,,,24.1,33.8,27.6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,12/2/2020,28559,,N,N,,,N,N,Engine for 718 Cayman GTS and 718 Boxster GTS; ECS per SAE: 2TWC/MAP/DFI/2WR-HO2S/2HO2S,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,N,No,N/A,,,,,,,27.9,,,4,4,,MPRXV04.0S82,5,,,,,,,,,,,,,,,,4000,460,367,418,,,,,,,
2021,21,32.9,25.0826,2550,1,Two Seaters,,,,,,21,32.9,25.0826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,12/2/2020,28558,,N,N,,,N,N,Engine for 718 Cayman GTS and 718 Boxster GTS; ECS per SAE: 2TWC/MAP/DFI/2WR-HO2S/2HO2S,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,N,No,N/A,,,,,,,25.3,,,3,3,,MPRXV04.0S82,5,,,,,,,,,,,,,,,,5250,523,377,458,,,,,,,
2021,24.2,35.9,28.3591,2200,1,Two Seaters,,,,,,24.2,35.9,28.3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,10/1/2020,28839,,,N,,,N,N,718 Boxster S / 718 Cayman S models,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,,,,,,,,28.6,,,4,4,,MPRXV02.5B82,3,,,,,,,,,,,,,,,,3500,461,348,410,,,,,,,
2021,23.6,34.3,27.454,2300,1,Two Seaters,,,,,,23.6,34.3,27.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,1,Two Seaters,car,Derived 5-cycle label,10/1/2020,28838,,,N,,,N,N,718 Boxster S / 718 Cayman S models,N,,Y,VarioCam Plus,Y,VarioCam Plus,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,,,,,,,,27.7,,,4,4,,MPRXV02.5B82,3,,,,,,,,,,,,,,,,4000,472,363,423,,,,,,,
